word,vid_count,total_count
exceptionally,2,2
downtown,3,3
terrified,3,3
pinnacle,2,2
370,3,3
videotape,3,4
6:00,2,2
patty,2,2
residential,3,3
graffiti,3,20
rokkaku,2,2
goca,2,2
skies,4,4
hq,2,2
aerial,2,2
zone,18,37
scenic,4,5
darkness,3,3
attend,3,4
freakin,2,2
debts,2,2
mommy,3,7
pretentious,3,3
waifu,3,5
pillows,3,4
hoo,2,2
lords,2,2
terrorist,3,3
nick,8,20
tents,2,3
rails,4,8
kate,3,3
corridor,2,2
skates,2,2
guarantees,3,3
kages,2,2
paul,6,6
whoo-hoo,3,3
climbed,4,7
hickok,2,3
whichever,2,2
deserves,3,4
carriage,4,4
mary,5,6
duckie,2,2
odious,2,2
munn,2,2
waffle,2,2
alters,2,2
lamest,3,3
barrels,5,6
ray,3,7
swinging,3,3
spacebar,2,2
ak,2,3
usage,5,5
barrel,7,10
t-shirt,3,5
blunderbuss,2,3
casuals,4,6
silencer,2,2
riding,5,6
teleporter,3,7
marine,10,19
shootout,2,2
guessing,5,5
stun,3,3
owners,10,16
iii,7,19
primer,2,2
greedy,6,8
nerfed,3,9
o,10,13
nevermind,4,4
phoenix,2,15
lazy,9,9
breach,6,6
cloud,6,12
deleted,2,2
y,8,9
vlambeer,2,2
guide,11,20
atom,2,7
nitty-gritty,3,3
krystal,2,2
crash,9,16
robot,5,9
syntax,2,2
select,9,12
jason,2,3
v,4,6
launches,3,3
storing,4,4
stats,3,7
viewer,17,25
sequentially,2,2
brace,2,2
annotation,4,4
boarded,4,4
precisely,4,4
sexist,5,7
lick,2,2
heaven,3,3
plunge,2,3
brat,2,2
beach,12,21
kingdom,10,13
offering,18,22
underwear,2,2
princess,3,5
climbing,5,10
deleting,2,2
alliance,3,3
sanity,4,4
marriage,3,3
perk,3,3
splitter,2,3
married,8,8
locker,2,4
spanish,9,17
smg,5,7
swipe,4,5
regeneration,4,5
ruining,3,3
ambidextrous,3,3
bang,3,3
daddy,7,9
icing,2,2
pete,3,3
pistols,3,4
tenth,2,3
assuming,13,14
hotline,5,6
crows,2,2
corners,5,6
raining,2,2
truck,10,19
completing,3,3
flashing,2,2
pink,8,25
rightly,4,4
wilderness,2,2
pixel,2,5
top-notch,3,3
plebs,2,2
proteus,3,6
restarting,2,3
venture,4,4
zoidberg,2,2
kitty,3,5
hairdo,2,2
doc,2,2
puked,2,2
miami,4,8
yang,2,2
sparkles,5,7
eastern,15,20
threat,12,17
gamer,2,2
jay,2,3
buck,3,3
doug,2,2
forgetting,7,7
pie,3,3
spits,2,2
bearded,2,2
goodnight,2,2
heist,3,3
skating,4,5
tuning,2,3
republican,5,6
sleazy,2,2
weed,4,4
beast,9,15
elephants,2,2
cole,3,3
laggy,2,3
k,4,5
skyscraper,3,8
scraping,4,4
conquer,2,2
tricks,6,6
dishes,6,9
satellite,8,14
ash,4,11
catches,2,2
tokyo,7,25
ropes,2,2
defeat,4,4
lou,2,2
nowadays,10,11
notebook,2,2
envelope,2,4
monsters,7,12
snipes,2,3
shredded,2,2
boxing,3,3
persist,2,2
overlord,2,2
missiles,3,4
ow,3,3
spawning,4,5
sanders,2,3
fossils,3,4
magma,4,15
logs,4,4
humping,2,3
leveling,2,2
monkey,4,5
michael,9,10
valentine,2,3
wesley,2,3
log,4,5
blob,3,3
evasion,3,3
looting,2,2
pumpkin,3,6
difficulties,2,4
grace,5,5
ninja,2,5
tigers,2,2
lulu,2,2
fox,2,3
missile,5,9
grey,7,8
netflix,17,25
info,12,13
viola,2,2
fyi,2,5
autocross,2,2
goober,2,2
flak,2,2
conservatively,2,4
tennis,2,2
late-game,2,2
push-ups,2,3
jackhammer,4,5
decisions,11,13
advantages,5,5
bulb,2,2
mascot,4,5
femininity,2,2
imagination,2,2
homicide,2,2
masks,2,2
murderous,4,5
sweetheart,2,2
basin,3,3
jumbo,3,4
cartoon,5,6
crimes,13,15
killer,7,13
martin,5,7
jeez,4,4
maniac,2,2
upstairs,2,2
sections,6,6
confederate,3,5
mustache,7,9
mumbo,2,2
complaint,2,2
northwest,3,4
sang,3,3
figment,2,2
respect,6,8
1450,2,2
performances,3,3
film,12,19
rescue,2,2
repairs,3,4
interviewed,2,2
goat,3,3
nineteen,4,5
tanker,2,2
miguel,2,4
locks,4,4
undertale,2,3
cypher,2,2
boats,10,15
corn,6,14
agency,5,5
cruz,3,3
terror,2,2
skins,2,4
ted,3,3
indeed,5,5
lu,3,6
democratic,5,6
geez,3,3
flee,2,2
obamacare,2,3
horrific,2,2
dear,5,5
haunted,4,4
funeral,3,4
fortress,2,2
dairy,7,15
troops,7,9
secrets,6,10
runway,5,5
tangled,3,3
swamp,5,5
apologies,2,2
acknowledge,6,6
looping,3,3
mutating,2,2
freaks,4,5
looped,2,5
slug,3,4
coors,2,2
accent,5,15
threads,2,2
whew,6,10
commenters,9,12
doable,2,2
brad,3,3
pellets,3,4
spider,2,3
innocent,2,2
cellphone,2,5
frogs,3,4
simulator,3,3
lovely,2,2
earned,5,5
froggy,2,2
cotton,4,4
spare,3,3
trusting,3,3
z,4,5
leaf,4,4
sparing,2,2
rotation,7,21
cheek,3,3
sint,2,3
dummy,4,8
preference,2,2
tunnel,8,21
ruins,4,10
waved,2,2
pockets,4,5
foolish,2,2
remain,9,9
independence,9,18
switches,6,8
youth,7,9
underground,13,39
encountered,4,5
pillar,2,3
puzzles,6,8
devour,2,2
cruel,4,7
tidy,3,3
shadow,4,7
golly,2,2
cheer,3,3
silly,14,15
pretending,7,7
caretaker,2,3
correspond,4,5
lieu,2,2
rad,2,2
bytom,3,4
shoddy,2,2
portals,4,5
sniping,3,4
alternate,6,6
sweater,2,2
spew,2,2
teasing,2,2
bye-bye,2,2
stunning,2,2
skate,2,2
convenient,12,12
nipple,2,2
apologize,3,3
waters,3,3
bizarre,9,10
gear,8,8
beneath,4,4
sequences,4,5
prizes,2,2
jamming,2,2
stroll,3,4
busting,3,3
fred,3,3
glitches,2,2
misguided,2,3
animatronic,2,3
scaring,3,3
navigate,3,3
tokens,3,3
cave,4,4
vanilla,2,12
adventure,5,7
haywire,2,2
suite,3,3
cowboy,4,4
adobe,4,4
umbrella,5,5
finance,7,10
worn,3,3
illustrator,2,3
das,2,2
portable,2,2
canon,3,3
assemble,2,3
someday,2,2
self-improvement,3,3
amateur,3,3
uncover,2,2
newspaper,6,6
weighted,5,8
fool,2,2
dolls,4,6
turtle,3,4
ripoff,2,2
ahhh,2,2
mighty,3,3
bra,2,5
predator,2,2
tyler,2,2
suggestion,6,6
impressive,11,11
owning,5,5
typos,3,5
mickey,4,6
frank,13,16
motors,2,2
poo,2,4
crime,18,26
diets,4,4
horse,13,16
earn,11,12
heroic,2,2
mullet,2,2
waited,4,7
coverage,10,10
layout,2,4
bandage,2,2
mediocre,6,7
kay,2,2
purely,2,2
bud,3,3
pea,2,5
ranges,2,3
vince,2,6
van,4,14
rugby,2,3
unlocking,3,4
ahh,3,4
vitals,2,2
guessed,11,11
manhole,2,17
dedicating,2,2
feat,3,3
heightened,2,2
dedicated,6,6
mutant,3,3
meltings,2,2
strikes,6,6
dirt,8,9
kelton,2,6
sunny,2,4
pacific,12,12
chet,2,7
atoms,4,4
coast,19,25
illuminati,2,2
former,20,21
1972,3,4
curry,2,5
clowns,2,2
achievement,5,5
skinned,2,2
employer,3,3
ye,4,5
lisa,2,3
aka,6,7
investigated,2,2
tuned,2,2
kin,3,3
untouched,2,2
locals,5,5
closet,2,3
tinder,6,8
chester,4,23
pencil,3,4
diaper,2,2
bee,4,4
lover,2,2
cana,2,2
prague,2,2
shet,2,2
jinx,2,2
seating,2,3
deflect,2,2
goose,3,3
speculation,3,3
cautiously,2,2
620,2,2
cyrus,3,6
parker,2,3
sniff,3,4
neighbors,7,8
clown,8,12
4am,2,2
ashley,2,2
harms,4,4
swept,3,4
swiped,2,2
madison,3,3
porno,2,3
miley,2,3
dilemma,2,8
barnes,2,2
slapped,5,5
amazingly,3,3
pears,2,4
stuffy,3,3
downfall,3,3
nutshell,4,4
virgin,3,3
updated,3,3
peppers,2,2
jimmy,4,4
genius,11,12
choosing,4,4
garage,2,2
realistic,2,2
checkers,3,3
knives,3,3
mirrors,4,4
switching,8,10
bundle,45,79
satisfying,2,2
drastically,3,3
randomness,2,5
prince,8,14
custody,2,2
seed,3,4
tracks,4,5
yards,5,8
smiley,2,2
humble,5,6
seamless,3,3
prints,3,3
specifics,2,2
small-scale,3,3
argue,8,11
pique,2,2
stan,2,3
noticeably,3,3
ancestor,5,12
banging,2,2
stockyards,2,2
primates,3,7
mistakes,18,38
murdered,3,3
exploring,5,6
hugely,2,2
instigate,2,2
ravens,2,3
broadcasting,2,2
jungle,4,5
farming,5,8
unpopular,3,5
bested,2,2
alabama,6,6
elf,3,3
instantaneously,3,3
desirable,2,2
canisters,2,2
mero,2,3
isles,3,4
slack,2,2
spotting,2,2
naming,8,9
riot,3,3
"1,300",2,2
ally,3,6
frightening,2,2
worthy,5,5
advantageous,3,4
badly,4,4
steve,4,5
hedging,2,2
ticket,14,15
introduction,3,4
inconsequential,2,2
guards,7,9
goods,9,14
jets,4,4
tempted,3,3
bets,3,3
kip,2,2
cargo,4,7
"3,600",2,2
suppressing,3,3
propaganda,7,7
inefficient,3,3
delve,2,2
identical,4,6
fiction,5,8
helix,2,3
copying,4,4
walter,2,2
nanometers,2,4
institute,8,9
letters,11,21
existence,13,14
microtubules,2,5
strewn,2,2
nucleic,2,2
army,11,15
bundled,7,7
animations,3,4
scientifically,5,5
fascinating,17,19
coordinated,3,5
export,5,5
eukaryotic,2,2
proximity,2,2
resident,6,9
rotating,4,5
contacts,3,3
transfers,2,2
transit,5,7
targeting,3,3
shaft,4,7
motive,2,2
q.,2,2
accepts,2,2
solar,8,15
trace,8,9
illustrations,3,3
quack,2,2
boredom,3,3
partnered,8,8
animation,9,12
fairy,2,2
dinosaurs,4,4
kurzgesagt,4,11
electromagnetic,2,3
avenues,2,2
co2,4,14
dozens,14,16
merges,2,3
anime,4,4
escalator,2,7
trillions,3,4
hands-on,6,6
fungi,5,6
fulfilling,3,3
pesky,4,4
premium,38,48
beginners,2,2
wobbly,2,3
trunk,2,2
uniquely,3,3
animated,3,3
illustration,9,10
jellyfish,2,2
multicellular,4,4
tasty,2,2
teaser,4,5
crucial,14,15
rick,6,9
refined,3,3
simpler,7,8
achieving,2,2
neat,4,4
supreme,10,12
merging,3,4
qrs,2,2
marketed,3,3
mammalary,2,2
conserved,2,2
hypothalamus,2,2
reminder,3,3
dph,2,12
h1,2,8
acetylcholinesterase,2,2
tock,2,2
unglamorous,2,2
h1s,2,2
mast,2,2
tockers,2,2
obscene,3,3
alleviates,2,2
diponhydramine,2,2
blocker,4,9
grogginess,2,2
wiped,8,8
physostigmine,2,2
tagamet,2,2
agonist,3,3
itchy,5,6
pepcid,2,2
parasympathetic,3,5
tick-tockers,2,2
tubero,2,2
granulocytes,2,2
interrelated,2,2
h2,2,6
itchiness,3,3
cns,3,3
sympathomimetic,3,5
charcoal,2,4
adrenergic,3,9
tick-tock,2,6
overflow,2,4
dis-incentivizing,2,2
blockers,3,5
overstimulation,2,2
degranulating,2,2
h3h4,2,2
simulated,2,2
homology,2,2
unintuitive,2,2
anesthetic,2,2
inverse,2,2
disorientation,2,2
neutrophils,2,4
decision,7,8
understandable,3,3
represent,7,7
travels,6,8
killers,2,2
ordering,4,5
duplicates,2,3
intruders,3,8
factory,4,4
eradicate,3,4
macrophages,3,7
assign,2,2
anti-virus,3,4
duties,4,5
meanwhile,12,16
wonders,2,2
dire,2,2
dendritic,3,11
routes,15,34
factories,6,11
patrol,4,4
overwhelm,2,2
illustrate,5,5
invasion,5,7
prescribe,3,3
influenza,2,10
projecting,2,2
contagious,6,13
h5n1,2,3
sneezes,2,2
protective,5,6
freeing,2,2
antivirals,2,2
bacterium,2,4
hides,2,2
tricky,8,11
multiplying,3,3
patrons,4,4
haunt,2,2
deciding,5,5
researchers,21,56
spores,2,8
identifying,7,7
microbes,3,8
com/scishow,4,7
scishow,7,14
bio,2,5
resilient,2,3
measles,3,28
parkinson,2,2
blister,2,2
personnel,3,4
vaccinated,4,7
sexually,3,4
branching,2,2
innate,4,5
full-fledged,2,3
icy,2,2
undetected,2,2
cluster,2,2
patreon,8,13
retrovirus,2,2
blisters,3,4
havens,2,3
rarely,13,13
outbreaks,3,3
terrifying,16,19
pirate,2,2
retinal,2,2
invented,28,32
proved,3,3
transmissible,2,2
deadliest,5,6
skittles,2,2
warts,2,4
hank,2,2
visited,10,14
contracted,2,2
experts,15,21
pantry,2,2
mist,2,2
1917,2,2
traced,6,6
deadliness,2,2
monstrous,2,2
selfish,4,6
invaders,3,3
blunder,3,3
85,5,5
lamppost,2,2
littered,4,4
london,23,50
readers,3,4
proving,6,6
primate,2,10
curve,5,7
veterans,2,2
1/10,2,2
cousins,2,2
gloom,2,2
likewise,2,2
extinct,2,4
apes,2,3
analyzing,2,2
vertebrates,2,2
recipients,3,4
esoteric,3,3
promising,4,4
implicated,2,2
willy-nilly,2,2
authors,5,5
nonagenarian,2,2
fido,3,3
estimates,3,3
actors,5,10
sarcoma,2,4
recognizable,2,3
pact,2,2
diverse,2,3
breeding,3,7
canal,5,5
influenced,2,2
one-way,2,2
whom,10,10
breed,2,6
passengers,13,28
guests,2,5
leafy,2,2
transplants,2,2
earliest,7,7
partnership,5,5
vicious,3,4
crave,2,2
categories,4,4
reproduction,3,4
rightful,2,2
subtitles,4,4
crippled,3,3
blame,15,17
amara,3,3
countless,12,13
reprograms,2,2
84,2,2
overwhelms,2,2
transforms,2,2
hull,4,5
2014.,2,2
interfering,2,2
invading,2,2
invade,10,11
intercepting,2,2
foundation,5,6
last-ditch,2,2
collaborative,2,2
spaces,4,6
gates,5,7
livestock,2,2
commodity,3,4
unsurprisingly,2,2
infrastructure,16,18
flights,19,55
grant,3,3
game-changing,3,3
harmless,5,6
nukes,4,4
prematurely,2,2
activating,3,5
collateral,2,4
tide,5,7
whatsoever,4,4
ebola,3,19
insect,2,2
arranged,3,4
outermost,2,2
non-steroidal,2,2
acetaminophen,2,2
mosquitoes,3,23
gender,7,7
anderson,2,2
vine,2,2
drainage,2,2
procedure,7,9
selection,9,24
sapiens,2,2
infamous,3,3
offspring,3,4
hunted,2,5
tropical,6,7
genus,2,2
task,4,4
archaeological,2,3
probability,7,9
sorts,13,18
fateful,3,3
mers,2,2
dennis,3,4
pledging,2,2
remained,5,5
locations,10,16
niche,5,6
belonging,2,2
hart,2,2
hunting,5,6
intriguing,3,3
relatives,2,4
insights,2,2
contradict,2,2
herpesvirus,2,6
computational,4,4
simplest,5,5
popcorn,2,6
musical,8,10
poke,2,2
specializes,2,2
makeup,3,5
hannah,3,4
band-aid,2,2
scotland,6,13
grader,2,2
hates,6,7
minds,6,6
nucleotides,2,2
cancer-causing,2,4
predators,3,4
mismatch,2,2
autocorrect,3,5
sunshine,3,3
synthesize,2,2
fewer,18,21
beautifully,2,2
sheds,3,10
21.,2,2
mathematics,2,3
mice,5,10
cervical,2,3
divides,2,2
4.,3,4
origins,3,3
ohio,8,10
campaigns,2,2
proofreading,2,2
tackling,2,2
giraffes,4,9
statistic,2,3
indoors,4,4
uk,29,59
surrender,3,3
errors,8,12
beams,3,4
smoked,2,2
rays,2,2
glucagon,3,4
external,2,2
portions,2,3
adenocarcinoma,2,2
radioactive,3,7
originates,3,3
tubes,4,4
divide,10,12
seeking,2,2
sway,2,2
fast-growing,2,4
irritate,2,2
repairing,3,3
tumour,2,2
focuses,4,4
investigate,2,3
tedious,2,2
differ,3,3
fundamentals,9,9
browser,6,10
curiosity,39,92
sparked,2,2
outro,2,2
ruthless,2,2
interactive,13,18
recognizing,5,6
wales,4,10
presumably,8,9
champagne,3,4
pollution,3,10
…,3,9
theories,16,25
jedi,2,2
tobacco,3,4
swedish,2,2
indistinguishable,2,2
artificially,3,3
thousand-year-old,2,2
chunks,15,17
myth,2,2
skeletons,4,5
vacuums,2,5
sharks,2,10
pre-industrial,3,3
wars,18,19
destructive,4,4
theoretically,11,11
secondly,3,3
nations,16,23
myths,2,4
shark,3,7
superhero,3,3
flags,4,12
inbred,3,3
imposter,2,2
virulent,2,2
sniffing,2,2
crop,6,6
harvesting,4,4
hpv,2,9
communicated,2,2
unbelievably,3,3
"2,500",4,4
identifies,2,2
encourages,2,3
waiter,3,4
collective,6,6
cooperation,2,2
unsolved,2,2
cooperating,2,2
elephant,5,5
creativity,3,3
divisions,2,2
grits,2,2
scarce,3,3
proposed,9,9
baffling,2,2
unnoticed,3,3
hypothetically,3,3
intensifies,2,2
phosphodiesterase,2,3
narrower,2,3
gambling,6,8
long-lasting,3,3
peer-reviewed,2,3
suppressant,2,2
addicted,2,2
resting,2,2
shelves,2,2
addictive,2,2
rebranded,3,3
physiological,2,2
hacking,2,2
aching,2,2
drippy,2,3
prostaglandin,2,2
addictions,2,4
capillaries,2,2
compelled,2,2
♪,2,4
travelled,4,5
nomadic,2,2
bbc,2,2
electric,10,14
clever,4,4
sized,4,4
metres,2,2
mammal,2,2
claiming,10,10
favourite,2,3
ethnic,6,9
dolphin,2,3
indigenous,2,2
tightly,3,3
diving,3,9
underwater,7,10
pathetic,3,4
obstacle,3,3
i.,2,2
variant,5,8
philippines,2,2
oceanic,3,4
disability,2,2
altitude,7,24
squeak,2,2
divers,2,2
sherpa,2,20
commonplace,2,2
bubbling,2,2
benevolent,3,3
convey,3,3
enrolled,3,3
novelty,3,3
predictive,2,5
optical,2,2
designers,4,4
judging,3,5
drill,2,2
conflicts,6,6
privacy,3,4
bias,4,8
funded,3,7
statins,2,2
belief,3,3
automatic,2,2
comprised,2,2
paragraph,3,3
skyrocket,3,3
considerable,2,2
summary,2,3
reproductive,3,3
lastly,2,2
recruits,3,3
territory,13,19
abstract,3,3
large-scale,6,6
participants,3,4
trending,3,3
drilling,2,3
catchphrase,2,2
seventy,3,3
shrimp,3,4
intolerant,3,8
studios,3,6
unusual,12,16
nicotine,2,2
sticker,3,3
accounting,5,8
sneaking,3,3
walnuts,2,2
museum,7,7
sadly,7,7
lactose,3,17
indoor,3,3
trail,4,4
meantime,6,8
intolerance,2,10
chile,3,3
buggy,2,2
introduce,11,12
pbs,2,2
straightforward,3,3
designer,6,6
supplied,2,2
manic,2,2
arch,3,4
giraffe,5,25
biologists,2,2
expression,4,4
nba,2,2
sensible,4,4
borrow,3,4
primitive,4,5
longest,8,22
superman,2,2
meters,20,33
meter,8,9
necks,2,4
technical,9,9
incentives,3,4
arches,2,3
chosen,5,5
metaphor,4,4
pointless,3,3
groundbreaking,2,2
settlements,7,7
shores,3,3
folk,4,6
brazil,5,8
approve,3,3
issued,12,17
regulations,8,10
victims,2,5
solidified,2,3
unbeknownst,2,2
error,11,18
approval,5,6
1964,3,3
scandal,4,5
tremendous,2,3
extensively,2,2
brutally,2,2
pill,4,8
fallout,3,3
allegedly,3,3
firsthand,2,2
bury,3,3
humanitarian,2,2
prayer,2,2
1962,3,3
handed,10,11
conducting,6,7
dug,7,7
jerusalem,2,2
discussions,2,2
ills,2,2
arguing,5,5
hypnotic,2,2
settling,4,4
struck,4,4
employee,8,11
botched,2,2
1992,9,12
rigorous,3,3
frightened,2,2
robert,5,11
restricted,3,4
congress,13,41
delay,6,6
kennedy,2,2
litigation,2,2
opposition,2,3
surge,4,4
william,10,25
palm,2,3
relocated,2,2
plates,9,26
distract,3,4
x-rays,2,3
photos,8,10
reportedly,5,5
upward,4,5
joint,5,17
ip,6,39
james,17,26
magical,6,6
females,2,4
deserts,3,3
irritable,2,2
les,3,8
lizards,2,3
fascinated,2,2
revolutionize,2,2
descriptive,2,2
life-saving,2,2
superpower,6,13
handy,4,4
snakes,3,3
clogged,2,2
investigating,3,3
nonetheless,10,10
armed,9,10
transformed,2,2
snails,2,4
systematically,2,2
caribbean,3,3
chock-full,2,2
snail,2,6
ferret,2,2
selectively,3,4
slew,3,3
varieties,2,2
ironic,3,3
observation,5,7
discovering,2,2
john,18,24
impure,2,2
bayer,2,6
lawrence,2,2
cox,2,3
manufacturing,4,4
byproducts,2,3
duty,2,2
researcher,5,7
observations,3,3
scottish,4,6
edward,7,7
allied,7,8
eroded,2,3
enormous,26,27
guinea,3,7
primarily,6,6
myrtle,2,6
experimentation,4,4
modern-day,2,4
1950s,12,12
graphic,7,12
definitive,4,4
artwork,2,3
animate,2,2
fabricate,2,2
"25,000",8,14
simplify,2,2
dignity,4,4
drastic,3,3
aaron,2,2
salami,3,3
reviewed,3,3
meta-analysis,2,2
relied,4,4
lamb,2,3
oceans,6,22
climate,11,22
fewest,2,2
1600,2,2
agencies,8,14
sorting,3,4
acquire,3,3
absolute,6,6
biased,2,3
kolkata,2,2
alternatives,2,2
notoriously,4,4
self-appointed,2,2
challenging,2,2
payroll,2,2
coke,3,3
conclusions,3,7
accused,5,5
attribute,2,2
bombarded,2,2
noisy,3,5
debate,7,10
backgrounds,3,3
shocking,2,2
committee,6,6
meat-eating,2,3
critics,2,2
varied,2,2
valid,2,2
reliance,2,2
tribute,2,2
addressing,2,2
nepal,4,6
wealthy,4,4
warmest,2,2
acclimatization,2,2
windmill,2,2
tibetan,2,2
inhabited,5,6
nepalese,2,4
sprinkling,2,2
dweebs,2,7
diminutive,2,2
trivia,15,19
jordan,3,3
proportion,4,4
han,2,2
dynamics,2,2
adaptations,2,2
tibet,2,6
climbers,2,4
exploitative,2,2
everest,2,4
ethiopia,4,10
high-tech,3,3
continually,4,4
preserve,3,3
nicknamed,2,2
earthquake,9,16
remarkably,2,2
prioritizes,2,2
ascended,2,2
summits,3,5
resourceful,3,3
addresses,11,23
hellscape,2,3
strings,4,6
kansas,6,6
quiz,3,3
torture,3,3
naive,2,2
smartphone,3,3
fraud,7,7
engagement,4,4
multi-million,3,3
coordinates,2,9
mapped,2,2
barge,2,6
bonkers,3,3
productivity,13,19
mapping,3,3
committed,7,11
sheriff,3,4
irs,6,27
arnold,4,5
stolen,9,18
barn,3,5
sued,6,6
angrily,2,2
heading,17,21
scammed,2,2
fbi,7,11
replied,3,3
idaho,4,6
unconstitutional,3,3
signed,13,18
unincorporated,2,7
founded,7,8
auctioned,2,2
arizona,3,3
formalized,3,3
barren,4,4
enforce,3,3
territories,3,3
towns,8,19
seattle,4,5
lightly,2,3
supplier,2,3
annexed,2,2
municipal,2,4
boundaries,2,3
banning,5,5
counties,5,8
buildings,16,42
outlined,3,3
templates,2,2
typed,3,3
hawaii,6,15
hai,101,176
utilities,4,5
governed,3,5
houses,10,13
populated,6,6
disclaimer,3,3
founding,7,8
forests,2,2
services,19,24
starbucks,4,4
storyblocks,2,12
remote,11,15
legislator,2,2
firstly,6,6
toolkit,2,2
connecticut,2,2
oversight,2,2
declare,7,8
investors,4,6
businesses,8,16
tourists,6,8
facade,3,4
monument,4,4
interior,5,5
vintage,4,4
beloved,10,10
curvy,2,2
1913,3,5
weirdly,4,5
warner,2,7
colorado,6,12
famed,6,6
flawless,3,3
publicity,3,3
loves,13,14
blu-ray,2,2
filmed,7,7
70s,2,3
bulbs,2,6
commissioner,3,3
mcdonald,2,2
1928,2,4
iconic,6,7
fireworks,5,6
weirdest,3,3
15th,6,6
tracker,2,2
billboards,4,4
subway,10,15
theaters,5,9
feature-length,3,3
brothers,7,13
annoyed,2,2
zipper,3,15
shops,2,3
off-putting,2,2
writers,13,15
profit,11,20
hotels,2,3
cigarette,2,2
1908,2,2
18th,5,5
2019,18,26
copyright,4,4
cross-country,2,2
neon,2,2
wendover,40,59
7th,6,7
amsterdam,4,5
upscale,3,6
spider-man,2,4
conveyor,5,7
unwashed,2,2
1811,2,2
penny,4,4
1920s,3,3
wondered,2,2
spree,3,4
nebula,64,222
footprint,3,3
minting,3,4
miners,2,2
counterfeiters,2,3
iowa,2,2
virginia,5,5
constitution,9,31
easy-to-follow,3,3
2016.,2,2
currencies,2,5
crispy,4,4
purchased,4,4
19th,11,14
you…,4,4
watermarks,2,2
printed,5,13
happened—in,2,2
distribute,5,6
hai16,2,2
resorts,2,2
ships,10,31
camps,4,4
payment,9,10
mashed,2,2
savings,6,6
hellofresh,8,28
intaglio,2,3
disneyland,4,4
ink,3,5
restrictions,10,11
empire,12,15
parks,4,7
doorstep,4,4
denominations,3,4
counterfeit,2,6
generous,4,4
mid-2000s,2,2
proletariat,2,2
scallion,2,2
made-up,4,4
and…,8,9
ski,5,17
vague,6,6
violence,3,3
france,23,44
psychology,2,4
alexander,4,5
strategic,5,5
prisons,5,14
opposing,3,3
baker,3,3
lectures,3,3
buzzfeed,2,2
jenner,2,3
painted,5,6
listening,10,15
inmates,3,8
complex…,2,2
swiss,6,12
peacefully,2,2
jails,2,3
psychologist,2,3
do…,2,2
outdoor,2,2
naval,2,3
acted,4,4
admittedly,4,4
latex,2,2
hostile,5,5
year-round,3,4
rainbow,2,2
1979,5,5
airtight,2,2
pint,2,2
org/hai,22,43
correctional,4,11
153,2,3
grouped,5,5
cultural,6,6
learners,7,7
ferries,2,5
sidewalk,3,14
officials,6,7
shore,3,3
giuliani,2,3
crews,2,2
planes,23,61
marvel,3,3
neighborhoods,3,3
amenities,3,3
tale,5,6
expenses,2,2
protesting,3,3
guinness,6,23
1800,2,2
arguably,4,4
louisiana,3,4
attempted,7,7
productions,10,11
hottest,3,4
hunts,2,2
priced,4,5
nautical,5,6
criminals,4,5
nazi,4,9
historical,6,8
steadily,2,2
16th,5,5
staten,2,5
facto,2,2
extraordinary,4,4
voted,8,11
britain,12,14
dumped,3,3
committing,4,4
council,7,10
mayor,9,17
rudy,4,12
trailer,4,5
populations,5,7
trimming,2,2
northeast,5,5
offline,5,5
subways,2,2
zombie,6,20
operator,3,4
blackout,3,5
cleveland,3,4
dryers,3,3
fork,3,3
hypothetical,12,12
candlelight,2,2
grids,4,8
inflation,10,21
toronto,3,3
evacuated,2,2
eel,2,2
ontario,3,3
preferences,3,3
elevators,3,20
sag,2,3
boil,4,4
bezos,8,10
off-limits,2,2
shanghai,5,10
themselves…,2,2
david,19,25
civilian,2,4
camp,4,4
besides,5,5
com/hai,100,187
on-time,2,2
reserved,7,8
aviation,9,13
charlotte,4,4
airspace,2,8
kilometers,26,38
invisible,5,12
wifi,4,5
well…,5,5
san,9,13
catalog,5,7
denver,5,5
world…,2,2
domestic,4,8
aircraft,18,65
saudi,5,14
destination,8,11
francisco,6,10
divorce,3,3
long-haul,2,2
arabia,4,13
roads,13,20
convoluted,6,8
to…,3,4
delays,2,3
founder,3,3
coupon,3,4
alphabet,2,16
thomas,16,27
iranian,2,4
istanbul,2,3
entrepreneurship,2,2
censored,2,4
coincidentally,7,7
mortgage,2,3
inscriptions,2,2
fined,3,3
infringing,2,3
quirky,3,3
wait…,4,4
karp,3,3
spelling,4,5
duh,2,2
challenged,2,2
russian,10,34
xerox,3,3
accents,3,7
languages,8,11
dracula,2,3
so-called,9,9
boyd,3,3
spelled,4,6
documents,10,17
zodiac,3,6
grilled,6,11
persian,3,4
muppet,2,3
pastimes,2,2
essays,2,3
pronounce,9,12
democratization,2,2
squiggles,4,6
creatives,7,7
williams,3,3
vowels,2,5
hebrew,2,3
civic,2,2
spectacularly,2,2
crude,2,6
waterfalls,3,3
candles,2,2
informed,4,5
beige,2,2
witty,4,4
orthodox,3,6
church,9,24
beaches,5,5
brooklyn,4,4
up-to-date,2,2
devised,2,2
hydroelectric,2,3
wells,3,4
hills,2,3
sipping,2,2
petroleum,4,9
synagogues,2,2
informative,3,3
whopping,2,2
jurassic,3,3
vampire,5,5
mcu,2,3
synagogue,2,3
renamed,3,3
eiffel,2,2
newsletter,4,5
58,2,2
windowless,3,4
tower,7,20
executives,5,5
cetera,3,3
barack,5,6
protocols,4,4
matthew,2,2
pre-existing,2,2
airport,28,85
mario,2,2
